Transaction_ID,Date,Product,Category,Customer_Age,Region,Quantity,Unit_Price,Total_Sales
2542,16-12-2030,Tablet,Electronics,64,South,3,893,2679
2543,17-12-2030,Laptop,Accessories,58,North,3,119,357
2544,18-12-2030,Smartwatch,Electronics,66,East,3,554,1662
2545,19-12-2030,Headphones,Electronics,28,East,4,159,636
2546,20-12-2030,Smartphone,Accessories,55,West,4,1455,5820
2547,21-12-2030,Laptop,Accessories,58,East,1,446,446
2548,22-12-2030,Tablet,Electronics,67,East,3,1482,4446
2549,23-12-2030,Smartphone,Accessories,69,South,3,400,1200
2550,24-12-2030,Tablet,Electronics,19,North,2,1044,2088
2551,25-12-2030,Headphones,Accessories,21,East,4,838,3352
2552,26-12-2030,Smartwatch,Accessories,67,North,2,470,940
2553,27-12-2030,Smartphone,Electronics,45,South,3,971,2913
2554,28-12-2030,Smartphone,Accessories,50,South,3,160,480
2555,29-12-2030,Headphones,Accessories,28,East,2,258,516
2556,30-12-2030,Laptop,Accessories,20,East,1,1251,1251
2557,31-12-2030,Smartwatch,Electronics,57,South,1,980,980
2558,01-01-2031,Smartphone,Accessories,22,South,2,474,948
2559,02-01-2031,Smartwatch,Accessories,69,West,3,377,1131
2560,03-01-2031,Smartphone,Electronics,38,West,2,60,120
2561,04-01-2031,Smartwatch,Electronics,39,North,4,1325,5300
2562,05-01-2031,Tablet,Accessories,54,South,1,905,905
2563,06-01-2031,Smartphone,Accessories,28,North,2,1308,2616
2564,07-01-2031,Smartwatch,Accessories,61,South,1,303,303
2565,08-01-2031,Laptop,Electronics,39,North,4,178,712
2566,09-01-2031,Tablet,Accessories,58,West,3,149,447
2567,10-01-2031,Tablet,Electronics,30,South,3,339,1017
2568,11-01-2031,Laptop,Electronics,69,South,3,1299,3897
2569,12-01-2031,Smartwatch,Accessories,20,North,1,1198,1198
2570,13-01-2031,Headphones,Accessories,30,North,4,695,2780
2571,14-01-2031,Laptop,Electronics,45,East,2,714,1428
2572,15-01-2031,Smartwatch,Accessories,28,East,3,1420,4260
2573,16-01-2031,Laptop,Accessories,28,West,1,747,747
2574,17-01-2031,Laptop,Electronics,38,South,3,232,696
2575,18-01-2031,Smartphone,Accessories,69,South,4,400,1600
2576,19-01-2031,Smartwatch,Electronics,38,North,2,1451,2902
2577,20-01-2031,Headphones,Accessories,24,West,3,757,2271
2578,21-01-2031,Smartphone,Electronics,34,South,4,727,2908
2579,22-01-2031,Laptop,Electronics,65,West,1,851,851
2580,23-01-2031,Laptop,Accessories,31,East,4,389,1556
2581,24-01-2031,Laptop,Electronics,50,North,1,1214,1214
2582,25-01-2031,Smartwatch,Electronics,28,South,3,160,480
2583,26-01-2031,Smartwatch,Accessories,30,North,3,310,930
2584,27-01-2031,Smartphone,Accessories,18,East,4,1261,5044
2585,28-01-2031,Headphones,Accessories,51,West,1,420,420
2586,29-01-2031,Smartphone,Electronics,26,West,4,1431,5724
2587,30-01-2031,Tablet,Electronics,30,East,4,1346,5384
2588,31-01-2031,Laptop,Electronics,54,East,3,653,1959
2589,01-02-2031,Laptop,Accessories,47,South,3,498,1494
2590,02-02-2031,Laptop,Electronics,58,South,3,1490,4470
2591,03-02-2031,Smartphone,Electronics,62,South,4,910,3640
2592,04-02-2031,Smartphone,Accessories,54,South,4,1461,5844
2593,05-02-2031,Laptop,Electronics,64,South,2,1411,2822
2594,06-02-2031,Smartphone,Accessories,24,West,2,1384,2768
2595,07-02-2031,Smartwatch,Accessories,31,South,4,1402,5608
2596,08-02-2031,Smartwatch,Accessories,65,East,2,1120,2240
2597,09-02-2031,Smartphone,Electronics,23,East,4,705,2820
2598,10-02-2031,Laptop,Electronics,51,South,3,198,594
2599,11-02-2031,Smartphone,Electronics,33,East,1,399,399
2600,12-02-2031,Smartphone,Accessories,68,North,3,372,1116
2601,13-02-2031,Smartphone,Accessories,54,West,4,914,3656
2602,14-02-2031,Tablet,Accessories,53,West,3,1193,3579
2603,15-02-2031,Smartwatch,Electronics,63,South,4,1054,4216
2604,16-02-2031,Headphones,Electronics,23,North,4,447,1788
2605,17-02-2031,Headphones,Electronics,25,South,2,695,1390
2606,18-02-2031,Tablet,Electronics,41,South,4,1270,5080
2607,19-02-2031,Smartphone,Electronics,20,East,1,462,462
2608,20-02-2031,Tablet,Accessories,21,West,2,86,172
2609,21-02-2031,Tablet,Electronics,49,North,1,236,236
2610,22-02-2031,Laptop,Accessories,18,East,4,469,1876
2611,23-02-2031,Smartwatch,Accessories,51,West,3,774,2322
2612,24-02-2031,Headphones,Electronics,62,West,4,1183,4732
2613,25-02-2031,Smartphone,Accessories,26,South,4,236,944
2614,26-02-2031,Headphones,Electronics,29,North,3,520,1560
2615,27-02-2031,Headphones,Electronics,27,South,3,1151,3453
2616,28-02-2031,Smartwatch,Accessories,27,East,1,1447,1447
2617,01-03-2031,Headphones,Electronics,67,South,2,859,1718
2618,02-03-2031,Headphones,Electronics,61,South,2,379,758
2619,03-03-2031,Tablet,Accessories,65,West,2,1198,2396
2620,04-03-2031,Smartwatch,Accessories,40,West,1,1389,1389
2621,05-03-2031,Laptop,Accessories,23,East,1,1007,1007
2622,06-03-2031,Smartphone,Accessories,41,West,3,369,1107
2623,07-03-2031,Headphones,Accessories,41,West,2,524,1048
2624,08-03-2031,Smartphone,Accessories,38,West,4,875,3500
2625,09-03-2031,Laptop,Electronics,59,South,1,563,563
2626,10-03-2031,Smartphone,Electronics,48,North,4,383,1532
2627,11-03-2031,Laptop,Electronics,64,East,2,1144,2288
2628,12-03-2031,Tablet,Accessories,58,South,2,514,1028
2629,13-03-2031,Headphones,Electronics,47,East,1,1449,1449
2630,14-03-2031,Laptop,Accessories,51,South,1,773,773
2631,15-03-2031,Smartphone,Electronics,35,East,3,57,171
2632,16-03-2031,Headphones,Accessories,29,West,4,213,852
2633,17-03-2031,Tablet,Electronics,52,East,3,830,2490
2634,18-03-2031,Headphones,Accessories,24,North,3,1368,4104
2635,19-03-2031,Laptop,Accessories,58,East,4,407,1628
2636,20-03-2031,Tablet,Accessories,57,North,2,130,260
2637,21-03-2031,Smartphone,Accessories,42,East,4,823,3292
2638,22-03-2031,Tablet,Electronics,23,West,2,1348,2696
2639,23-03-2031,Tablet,Electronics,18,East,3,970,2910
2640,24-03-2031,Smartwatch,Accessories,63,South,2,948,1896
2641,25-03-2031,Tablet,Accessories,33,West,2,971,1942
2642,26-03-2031,Tablet,Accessories,65,West,2,1120,2240
2643,27-03-2031,Headphones,Electronics,21,South,4,1465,5860
2644,28-03-2031,Smartphone,Accessories,46,West,2,874,1748
2645,29-03-2031,Headphones,Accessories,55,West,4,1067,4268
2646,30-03-2031,Headphones,Electronics,64,South,1,1152,1152
2647,31-03-2031,Laptop,Accessories,45,West,1,729,729
2648,01-04-2031,Headphones,Accessories,39,West,3,1096,3288
2649,02-04-2031,Smartwatch,Electronics,25,West,3,1301,3903
2650,03-04-2031,Smartwatch,Accessories,49,West,4,487,1948
2651,04-04-2031,Laptop,Accessories,50,East,2,1371,2742
2652,05-04-2031,Smartphone,Electronics,30,West,2,995,1990
2653,06-04-2031,Smartphone,Accessories,44,West,1,1333,1333
2654,07-04-2031,Headphones,Electronics,35,West,4,825,3300
2655,08-04-2031,Headphones,Accessories,35,East,2,725,1450
2656,09-04-2031,Headphones,Accessories,30,North,2,59,118
2657,10-04-2031,Smartphone,Accessories,39,West,4,207,828
2658,11-04-2031,Tablet,Accessories,31,North,3,917,2751
2659,12-04-2031,Smartwatch,Accessories,28,North,4,833,3332
2660,13-04-2031,Tablet,Electronics,56,South,4,1231,4924
2661,14-04-2031,Tablet,Accessories,67,South,2,369,738
2662,15-04-2031,Smartphone,Accessories,39,North,1,1275,1275
2663,16-04-2031,Tablet,Electronics,53,East,2,170,340
2664,17-04-2031,Laptop,Electronics,34,West,2,188,376
2665,18-04-2031,Headphones,Accessories,68,West,2,723,1446
2666,19-04-2031,Laptop,Electronics,49,West,4,1412,5648
2667,20-04-2031,Smartwatch,Accessories,31,South,4,1333,5332
2668,21-04-2031,Headphones,Electronics,59,South,2,93,186
2669,22-04-2031,Tablet,Electronics,46,West,2,1232,2464
2670,23-04-2031,Smartwatch,Accessories,23,North,1,865,865
2671,24-04-2031,Headphones,Electronics,67,South,3,1428,4284
2672,25-04-2031,Tablet,Accessories,21,West,2,147,294
2673,26-04-2031,Laptop,Electronics,28,North,4,288,1152
2674,27-04-2031,Headphones,Electronics,62,West,3,524,1572
2675,28-04-2031,Tablet,Electronics,57,South,3,573,1719
2676,29-04-2031,Laptop,Accessories,27,East,1,606,606
2677,30-04-2031,Smartwatch,Accessories,45,East,3,1465,4395
2678,01-05-2031,Smartwatch,Electronics,28,South,2,58,116
2679,02-05-2031,Smartwatch,Accessories,52,North,2,1462,2924
2680,03-05-2031,Smartwatch,Accessories,32,West,4,1283,5132
2681,04-05-2031,Smartphone,Accessories,25,South,2,1127,2254
2682,05-05-2031,Headphones,Electronics,37,North,2,665,1330
2683,06-05-2031,Headphones,Accessories,67,West,1,201,201
2684,07-05-2031,Smartphone,Electronics,38,West,3,459,1377
2685,08-05-2031,Tablet,Electronics,18,South,1,59,59
2686,09-05-2031,Tablet,Electronics,46,West,3,1006,3018
2687,10-05-2031,Smartwatch,Electronics,41,East,1,601,601
2688,11-05-2031,Laptop,Electronics,47,East,4,605,2420
2689,12-05-2031,Tablet,Accessories,57,West,1,929,929
2690,13-05-2031,Laptop,Accessories,52,South,1,317,317
2691,14-05-2031,Headphones,Electronics,50,West,4,1063,4252
2692,15-05-2031,Laptop,Accessories,37,South,2,716,1432
2693,16-05-2031,Headphones,Accessories,33,South,2,500,1000
2694,17-05-2031,Smartphone,Accessories,26,East,4,643,2572
2695,18-05-2031,Smartphone,Accessories,48,East,4,1270,5080
2696,19-05-2031,Smartwatch,Accessories,34,North,1,447,447
2697,20-05-2031,Tablet,Accessories,48,South,4,970,3880
2698,21-05-2031,Smartwatch,Accessories,65,West,4,1125,4500
2699,22-05-2031,Headphones,Electronics,40,South,3,1441,4323
2700,23-05-2031,Smartwatch,Electronics,23,East,3,1447,4341
2701,24-05-2031,Laptop,Electronics,47,South,2,1132,2264
2702,25-05-2031,Headphones,Accessories,24,North,4,343,1372
2703,26-05-2031,Smartphone,Accessories,65,West,1,837,837
2704,27-05-2031,Tablet,Electronics,57,South,2,1001,2002
2705,28-05-2031,Headphones,Accessories,59,West,2,918,1836
2706,29-05-2031,Headphones,Accessories,63,West,2,159,318
2707,30-05-2031,Laptop,Electronics,28,East,4,156,624
2708,31-05-2031,Tablet,Electronics,51,South,4,1062,4248
2709,01-06-2031,Smartphone,Electronics,29,West,1,346,346
2710,02-06-2031,Headphones,Accessories,69,East,1,888,888
2711,03-06-2031,Headphones,Accessories,69,North,2,1168,2336
2712,04-06-2031,Laptop,Accessories,62,North,4,1034,4136
2713,05-06-2031,Smartwatch,Electronics,64,South,1,894,894
2714,06-06-2031,Smartphone,Electronics,44,West,3,128,384
2715,07-06-2031,Tablet,Accessories,29,South,3,1323,3969
2716,08-06-2031,Headphones,Electronics,30,West,2,779,1558
2717,09-06-2031,Headphones,Electronics,25,East,3,388,1164
2718,10-06-2031,Smartphone,Accessories,33,North,2,106,212
2719,11-06-2031,Smartwatch,Electronics,46,North,4,969,3876
2720,12-06-2031,Headphones,Electronics,52,North,2,196,392
2721,13-06-2031,Smartphone,Electronics,46,North,2,795,1590
2722,14-06-2031,Laptop,Accessories,48,South,4,1090,4360
2723,15-06-2031,Smartwatch,Accessories,30,West,1,417,417
2724,16-06-2031,Tablet,Electronics,29,South,1,758,758
2725,17-06-2031,Headphones,Accessories,68,East,1,1262,1262
2726,18-06-2031,Smartphone,Accessories,19,North,1,297,297
2727,19-06-2031,Laptop,Accessories,50,West,2,199,398
2728,20-06-2031,Tablet,Electronics,25,South,1,763,763
2729,21-06-2031,Smartphone,Accessories,58,West,3,1286,3858
2730,22-06-2031,Smartphone,Electronics,57,South,3,266,798
2731,23-06-2031,Tablet,Electronics,66,West,1,1079,1079
2732,24-06-2031,Laptop,Accessories,58,West,3,719,2157
2733,25-06-2031,Laptop,Electronics,49,North,3,910,2730
2734,26-06-2031,Smartwatch,Accessories,55,South,4,1468,5872
2735,27-06-2031,Headphones,Accessories,45,East,4,353,1412
2736,28-06-2031,Tablet,Electronics,32,West,1,1484,1484
2737,29-06-2031,Tablet,Electronics,40,East,2,452,904
2738,30-06-2031,Tablet,Accessories,41,North,2,909,1818
2739,01-07-2031,Laptop,Accessories,30,East,4,429,1716
2740,02-07-2031,Headphones,Accessories,38,West,4,501,2004
2741,03-07-2031,Smartwatch,Accessories,29,West,2,1302,2604
2742,04-07-2031,Smartphone,Electronics,30,West,1,743,743
2743,05-07-2031,Smartphone,Electronics,56,South,2,194,388
2744,06-07-2031,Tablet,Electronics,40,East,2,99,198
2745,07-07-2031,Headphones,Accessories,67,South,3,1497,4491
2746,08-07-2031,Laptop,Electronics,63,West,2,1173,2346
2747,09-07-2031,Headphones,Electronics,60,West,4,392,1568
2748,10-07-2031,Headphones,Electronics,45,North,1,931,931
2749,11-07-2031,Laptop,Electronics,31,North,2,939,1878
2750,12-07-2031,Tablet,Accessories,34,West,3,1086,3258
2751,13-07-2031,Headphones,Electronics,41,South,4,811,3244
2752,14-07-2031,Smartphone,Electronics,51,South,4,897,3588
2753,15-07-2031,Laptop,Electronics,68,West,3,973,2919
2754,16-07-2031,Smartwatch,Electronics,65,East,4,1245,4980
2755,17-07-2031,Tablet,Accessories,39,South,3,1432,4296
2756,18-07-2031,Laptop,Accessories,27,West,4,1179,4716
2757,19-07-2031,Smartwatch,Electronics,25,North,4,238,952
2758,20-07-2031,Smartwatch,Accessories,38,West,4,1123,4492
2759,21-07-2031,Headphones,Accessories,54,South,4,1322,5288
2760,22-07-2031,Headphones,Accessories,24,West,3,459,1377
2761,23-07-2031,Headphones,Accessories,43,East,2,1464,2928
2762,24-07-2031,Laptop,Electronics,30,East,4,1452,5808
2763,25-07-2031,Laptop,Accessories,33,South,3,276,828
2764,26-07-2031,Tablet,Accessories,47,West,3,262,786
2765,27-07-2031,Headphones,Electronics,48,East,3,1054,3162
2766,28-07-2031,Smartwatch,Electronics,22,East,2,1419,2838
2767,29-07-2031,Smartphone,Electronics,49,North,1,468,468
2768,30-07-2031,Tablet,Electronics,33,South,3,1157,3471
2769,31-07-2031,Laptop,Accessories,64,North,3,968,2904
2770,01-08-2031,Tablet,Electronics,26,North,3,1270,3810
2771,02-08-2031,Tablet,Accessories,39,East,2,826,1652
2772,03-08-2031,Tablet,Accessories,61,West,4,270,1080
2773,04-08-2031,Tablet,Electronics,57,North,2,225,450
2774,05-08-2031,Smartphone,Electronics,62,South,3,633,1899
2775,06-08-2031,Headphones,Accessories,54,South,1,1395,1395
2776,07-08-2031,Smartwatch,Accessories,31,West,3,584,1752
2777,08-08-2031,Tablet,Electronics,33,South,4,774,3096
2778,09-08-2031,Tablet,Electronics,60,North,1,1467,1467
2779,10-08-2031,Tablet,Electronics,37,West,1,373,373
2780,11-08-2031,Headphones,Accessories,61,South,2,134,268
2781,12-08-2031,Laptop,Accessories,32,South,2,1069,2138
2782,13-08-2031,Laptop,Electronics,61,North,4,936,3744
2783,14-08-2031,Smartphone,Accessories,43,North,2,1341,2682
2784,15-08-2031,Laptop,Electronics,26,North,4,161,644
2785,16-08-2031,Tablet,Accessories,18,North,1,677,677
2786,17-08-2031,Tablet,Accessories,52,West,1,998,998
2787,18-08-2031,Tablet,Electronics,61,West,1,799,799
2788,19-08-2031,Smartphone,Electronics,37,West,4,1471,5884
2789,20-08-2031,Tablet,Electronics,62,East,2,101,202
2790,21-08-2031,Laptop,Accessories,23,North,2,133,266
2791,22-08-2031,Headphones,Accessories,59,North,2,761,1522
2792,23-08-2031,Headphones,Electronics,27,West,3,780,2340
2793,24-08-2031,Smartwatch,Accessories,65,South,1,790,790
2794,25-08-2031,Laptop,Electronics,50,South,1,878,878
2795,26-08-2031,Tablet,Accessories,33,North,3,474,1422
2796,27-08-2031,Headphones,Electronics,53,North,1,1094,1094
2797,28-08-2031,Laptop,Accessories,23,West,1,105,105
2798,29-08-2031,Headphones,Accessories,36,North,3,1364,4092
2799,30-08-2031,Tablet,Accessories,48,South,1,861,861
2800,31-08-2031,Headphones,Accessories,19,South,2,856,1712
2801,01-09-2031,Smartwatch,Electronics,35,North,3,1058,3174
2802,02-09-2031,Smartwatch,Accessories,59,West,1,704,704
2803,03-09-2031,Headphones,Electronics,45,West,2,1056,2112
2804,04-09-2031,Laptop,Electronics,21,South,4,957,3828
2805,05-09-2031,Laptop,Electronics,18,West,1,1446,1446
2806,06-09-2031,Laptop,Electronics,64,South,3,57,171
2807,07-09-2031,Headphones,Accessories,59,North,2,173,346
2808,08-09-2031,Laptop,Electronics,67,South,4,1174,4696
2809,09-09-2031,Tablet,Accessories,33,North,4,1039,4156
2810,10-09-2031,Smartwatch,Accessories,62,West,1,884,884
2811,11-09-2031,Tablet,Accessories,64,East,4,1166,4664
2812,12-09-2031,Laptop,Accessories,19,East,3,1458,4374
2813,13-09-2031,Tablet,Electronics,69,East,4,815,3260
2814,14-09-2031,Laptop,Accessories,53,South,1,1153,1153
2815,15-09-2031,Headphones,Electronics,18,East,4,1371,5484
2816,16-09-2031,Tablet,Accessories,56,South,1,80,80
2817,17-09-2031,Headphones,Accessories,40,West,4,427,1708
2818,18-09-2031,Headphones,Electronics,43,North,2,379,758
2819,19-09-2031,Smartphone,Accessories,28,East,1,1372,1372
2820,20-09-2031,Laptop,Accessories,59,South,3,331,993
2821,21-09-2031,Smartwatch,Accessories,18,West,3,1085,3255
2822,22-09-2031,Laptop,Accessories,28,West,4,688,2752
2823,23-09-2031,Smartwatch,Accessories,41,East,2,921,1842
2824,24-09-2031,Laptop,Electronics,27,West,4,748,2992
2825,25-09-2031,Headphones,Accessories,31,West,4,118,472
2826,26-09-2031,Tablet,Accessories,31,West,2,890,1780
2827,27-09-2031,Tablet,Electronics,24,South,1,72,72
2828,28-09-2031,Smartphone,Accessories,40,West,3,386,1158
2829,29-09-2031,Smartwatch,Electronics,60,West,2,476,952
2830,30-09-2031,Smartwatch,Accessories,39,West,4,894,3576
2831,01-10-2031,Smartwatch,Accessories,53,West,1,258,258
2832,02-10-2031,Headphones,Electronics,44,West,4,264,1056
2833,03-10-2031,Smartwatch,Accessories,19,South,1,684,684
2834,04-10-2031,Tablet,Accessories,56,West,3,472,1416
2835,05-10-2031,Headphones,Electronics,68,West,3,122,366
2836,06-10-2031,Laptop,Electronics,63,North,1,872,872
2837,07-10-2031,Smartwatch,Accessories,36,West,3,835,2505
2838,08-10-2031,Smartwatch,Electronics,24,West,4,987,3948
2839,09-10-2031,Laptop,Accessories,29,South,1,1347,1347
2840,10-10-2031,Smartwatch,Electronics,20,West,4,1306,5224
2841,11-10-2031,Laptop,Accessories,64,South,1,1114,1114
2842,12-10-2031,Headphones,Electronics,22,East,4,338,1352
2843,13-10-2031,Tablet,Electronics,25,West,3,604,1812
2844,14-10-2031,Laptop,Electronics,31,North,2,1343,2686
2845,15-10-2031,Smartphone,Electronics,53,South,4,488,1952
2846,16-10-2031,Laptop,Electronics,24,East,1,1387,1387
2847,17-10-2031,Smartwatch,Electronics,24,North,3,1467,4401
2848,18-10-2031,Headphones,Electronics,67,South,1,77,77
2849,19-10-2031,Headphones,Electronics,63,East,4,319,1276
2850,20-10-2031,Laptop,Electronics,49,North,1,123,123
2851,21-10-2031,Tablet,Accessories,25,West,1,723,723
2852,22-10-2031,Smartphone,Electronics,29,North,4,295,1180
2853,23-10-2031,Headphones,Accessories,27,North,3,459,1377
2854,24-10-2031,Smartwatch,Electronics,31,North,3,547,1641
2855,25-10-2031,Smartwatch,Accessories,26,South,4,1491,5964
2856,26-10-2031,Tablet,Accessories,55,West,3,1061,3183
2857,27-10-2031,Headphones,Electronics,47,West,2,260,520
2858,28-10-2031,Laptop,Electronics,22,South,1,841,841
2859,29-10-2031,Smartwatch,Accessories,18,North,4,1296,5184
2860,30-10-2031,Tablet,Accessories,18,West,2,409,818
2861,31-10-2031,Headphones,Electronics,37,North,1,631,631
2862,01-11-2031,Headphones,Electronics,66,West,4,1093,4372
2863,02-11-2031,Headphones,Electronics,28,South,3,472,1416
2864,03-11-2031,Headphones,Accessories,43,East,4,170,680
2865,04-11-2031,Headphones,Electronics,61,North,4,222,888
2866,05-11-2031,Smartwatch,Electronics,20,West,1,83,83
2867,06-11-2031,Tablet,Electronics,23,West,1,967,967
2868,07-11-2031,Headphones,Electronics,60,West,1,120,120
2869,08-11-2031,Smartphone,Electronics,62,South,2,594,1188
2870,09-11-2031,Smartphone,Accessories,28,South,3,823,2469
2871,10-11-2031,Tablet,Accessories,25,East,4,833,3332
2872,11-11-2031,Laptop,Electronics,46,South,4,1017,4068
2873,12-11-2031,Laptop,Electronics,27,North,3,584,1752
2874,13-11-2031,Laptop,Accessories,51,South,4,63,252
2875,14-11-2031,Smartphone,Electronics,41,West,1,1379,1379
2876,15-11-2031,Laptop,Accessories,63,North,4,320,1280
2877,16-11-2031,Smartwatch,Electronics,65,South,3,1126,3378
2878,17-11-2031,Headphones,Accessories,34,North,2,512,1024
2879,18-11-2031,Smartphone,Accessories,49,North,2,572,1144
